timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597332450284,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332450286,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,549,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450287,1,Send_Comment-200,200,,sendComment 2-1,text,true,,2339,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450288,1,CheckComment,200,,sendComment 2-1,text,true,,2339,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450290,0,JDBC Request,200,OK,sendComment 2-1,text,true,,2426,0,2,3,null,0,0,0
1597332450070,8,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,43071,2497,2,3,null,8,212,0
1597332450391,0,Intensivity,200,OK,sendComment 2-2,text,true,,532,0,2,3,null,0,0,0
1597332450391,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332450393,2,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,2,0,0
1597332450395,1,Guest_Book,200,,sendComment 2-2,text,true,,2339,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450396,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332450397,2,Send_Comment-199,200,,sendComment 2-2,text,true,,274,669,2,3,http://localhost:8080/service/guestbook,2,0,0
1597332450399,1,Send_Comment-200,200,,sendComment 2-2,text,true,,2430,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450400,1,CheckComment,200,,sendComment 2-2,text,true,,2430,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450401,1,JDBC Request,200,OK,sendComment 2-2,text,true,,2528,0,2,3,null,1,0,0
1597332450178,11,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,43433,2617,2,3,null,11,213,0
1597332450402,0,Intensivity,200,OK,sendComment 2-2,text,true,,525,0,2,3,null,0,0,0
1597332450402,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332450403,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332450405,1,Guest_Book,200,,sendComment 2-2,text,true,,2430,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450406,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332450407,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,597,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450409,1,Send_Comment-200,200,,sendComment 2-2,text,true,,2495,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450410,1,CheckComment,200,,sendComment 2-2,text,true,,2495,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450411,0,JDBC Request,200,OK,sendComment 2-2,text,true,,2604,0,2,3,null,0,0,0
1597332450402,7,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,43723,2545,2,3,null,7,2,0
1597332450517,0,Intensivity,200,OK,sendComment 2-1,text,true,,532,0,2,3,null,0,0,0
1597332450517,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332450519,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332450520,1,Guest_Book,200,,sendComment 2-1,text,true,,2495,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450521,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332450523,5,Send_Comment-199,500,,sendComment 2-1,text,false,Test failed: text expected to contain /OK/,1127,699,2,3,http://localhost:8080/service/guestbook,5,0,0
1597332450528,2,Send_Comment-200,200,,sendComment 2-1,text,true,,2495,319,2,3,http://localhost:8080/service/guestbook,2,0,1
1597332450530,1,CheckComment,200,,sendComment 2-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Спасибо!'<br>/,2495,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450532,0,JDBC Request,200,OK,sendComment 2-1,text,true,,2604,0,2,3,null,0,0,0
1597332450290,14,Transaction Controller,,"Number of samples in transaction : 9, number of failing samples : 2",sendComment 2-1,,false,,44648,2647,2,3,null,14,228,1
1597332450627,1,Intensivity,200,OK,sendComment 2-2,text,true,,543,0,2,3,null,0,0,0
1597332450628,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332450629,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332450631,1,Guest_Book,200,,sendComment 2-2,text,true,,2495,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450632,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332450633,5,Send_Comment-199,500,,sendComment 2-2,text,false,Test failed: text expected to contain /OK/,1142,740,2,3,http://localhost:8080/service/guestbook,5,0,0
1597332450638,2,Send_Comment-200,200,,sendComment 2-2,text,true,,2495,319,2,3,http://localhost:8080/service/guestbook,2,0,1
1597332450640,1,CheckComment,200,,sendComment 2-2,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Отличные ребята.'<br>/,2495,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450642,0,JDBC Request,200,OK,sendComment 2-2,text,true,,2604,0,2,3,null,0,0,0
1597332450411,13,Transaction Controller,,"Number of samples in transaction : 9, number of failing samples : 2",sendComment 2-2,,false,,44674,2688,2,3,null,12,218,1
1597332450738,0,Intensivity,200,OK,sendComment 2-1,text,true,,622,0,2,3,null,0,0,0
1597332450738,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332450739,2,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,2,0,0
1597332450741,1,Guest_Book,200,,sendComment 2-1,text,true,,2495,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450742,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332450744,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,627,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450745,1,Send_Comment-200,200,,sendComment 2-1,text,true,,2572,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450746,1,CheckComment,200,,sendComment 2-1,text,true,,2572,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450747,1,JDBC Request,200,OK,sendComment 2-1,text,true,,2692,0,2,3,null,1,0,0
1597332450533,10,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,44127,2575,2,3,null,10,205,0
1597332450847,0,Intensivity,200,OK,sendComment 2-2,text,true,,601,0,2,3,null,0,0,0
1597332450848,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332450849,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332450851,1,Guest_Book,200,,sendComment 2-2,text,true,,2572,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450852,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332450853,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,533,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450855,1,Send_Comment-200,200,,sendComment 2-2,text,true,,2616,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450856,1,CheckComment,200,,sendComment 2-2,text,true,,2616,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450857,0,JDBC Request,200,OK,sendComment 2-2,text,true,,2747,0,2,3,null,0,0,0
1597332450642,7,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,44326,2481,2,3,null,7,208,0
1597332450958,0,Intensivity,200,OK,sendComment 2-1,text,true,,504,0,2,3,null,0,0,0
1597332450958,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332450960,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332450961,1,Guest_Book,200,,sendComment 2-1,text,true,,2616,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450963,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332450964,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,629,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450965,1,Send_Comment-200,200,,sendComment 2-1,text,true,,2693,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450966,1,CheckComment,200,,sendComment 2-1,text,true,,2693,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332450968,0,JDBC Request,200,OK,sendComment 2-1,text,true,,2835,0,2,3,null,0,0,0
1597332450748,8,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,44515,2577,2,3,null,8,212,0
1597332451068,0,Intensivity,200,OK,sendComment 2-2,text,true,,519,0,2,3,null,0,0,0
1597332451068,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332451069,2,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,2,0,0
1597332451071,1,Guest_Book,200,,sendComment 2-2,text,true,,2693,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451072,2,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332451074,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,675,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451075,1,Send_Comment-200,200,,sendComment 2-2,text,true,,2788,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451076,1,CheckComment,200,,sendComment 2-2,text,true,,2788,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451077,1,JDBC Request,200,OK,sendComment 2-2,text,true,,2941,0,2,3,null,1,0,0
1597332450857,10,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,44903,2623,2,3,null,10,211,0
1597332451177,0,Intensivity,200,OK,sendComment 2-1,text,true,,577,0,2,3,null,0,0,0
1597332451178,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332451180,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451181,1,Guest_Book,200,,sendComment 2-1,text,true,,2788,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451182,2,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332451184,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,633,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451185,1,Send_Comment-200,200,,sendComment 2-1,text,true,,2867,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451187,1,CheckComment,200,,sendComment 2-1,text,true,,2867,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451188,0,JDBC Request,200,OK,sendComment 2-1,text,true,,3031,0,2,3,null,0,0,0
1597332450968,8,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,45304,2581,2,3,null,8,212,0
1597332451289,0,Intensivity,200,OK,sendComment 2-2,text,true,,571,0,2,3,null,0,0,0
1597332451289,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332451291,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451292,1,Guest_Book,200,,sendComment 2-2,text,true,,2867,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451293,2,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332451295,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,533,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451296,1,Send_Comment-200,200,,sendComment 2-2,text,true,,2911,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451297,1,CheckComment,200,,sendComment 2-2,text,true,,2911,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451299,0,JDBC Request,200,OK,sendComment 2-2,text,true,,3086,0,2,3,null,0,0,0
1597332451078,9,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,45520,2481,2,3,null,9,212,0
1597332451399,0,Intensivity,200,OK,sendComment 2-1,text,true,,507,0,2,3,null,0,0,0
1597332451399,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332451401,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451402,1,Guest_Book,200,,sendComment 2-1,text,true,,2911,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451403,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332451405,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,512,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451406,1,Send_Comment-200,200,,sendComment 2-1,text,true,,2952,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451407,1,CheckComment,200,,sendComment 2-1,text,true,,2952,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451408,1,JDBC Request,200,OK,sendComment 2-1,text,true,,3138,0,2,3,null,0,0,0
1597332451188,9,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,45634,2460,2,3,null,8,212,0
1597332451409,0,Intensivity,200,OK,sendComment 2-1,text,true,,529,0,2,3,null,0,0,0
1597332451409,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332451410,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451412,1,Guest_Book,200,,sendComment 2-1,text,true,,2952,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451413,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332451414,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,687,2,3,http://localhost:8080/service/guestbook,2,0,0
1597332451416,1,Send_Comment-200,200,,sendComment 2-1,text,true,,3049,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451417,1,CheckComment,200,,sendComment 2-1,text,true,,3049,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451418,1,JDBC Request,200,OK,sendComment 2-1,text,true,,3246,0,2,3,null,1,0,0
1597332451409,9,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,45999,2635,2,3,null,9,1,0
1597332451524,0,Intensivity,200,OK,sendComment 2-2,text,true,,519,0,2,3,null,0,0,0
1597332451524,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332451526,2,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,2,0,0
1597332451528,1,Guest_Book,200,,sendComment 2-2,text,true,,3049,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451529,2,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,2,0,0
1597332451531,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,554,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451532,1,Send_Comment-200,200,,sendComment 2-2,text,true,,3103,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451533,1,CheckComment,200,,sendComment 2-2,text,true,,3103,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451534,1,JDBC Request,200,OK,sendComment 2-2,text,true,,3311,0,2,3,null,1,0,0
1597332451299,11,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,46259,2502,2,3,null,11,225,0
1597332451636,0,Intensivity,200,OK,sendComment 2-1,text,true,,532,0,2,3,null,0,0,0
1597332451636,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332451638,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451640,1,Guest_Book,200,,sendComment 2-1,text,true,,3103,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451641,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332451642,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,566,2,3,http://localhost:8080/service/guestbook,2,0,0
1597332451644,1,Send_Comment-200,200,,sendComment 2-1,text,true,,3159,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451645,1,CheckComment,200,,sendComment 2-1,text,true,,3159,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451646,1,JDBC Request,200,OK,sendComment 2-1,text,true,,3378,0,2,3,null,0,0,0
1597332451419,10,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,46505,2514,2,3,null,9,218,0
1597332451746,0,Intensivity,200,OK,sendComment 2-2,text,true,,510,0,2,3,null,0,0,0
1597332451746,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332451748,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451749,2,Guest_Book,200,,sendComment 2-2,text,true,,3159,319,2,3,http://localhost:8080/service/guestbook,2,0,0
1597332451752,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332451753,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,597,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451754,2,Send_Comment-200,200,,sendComment 2-2,text,true,,3224,319,2,3,http://localhost:8080/service/guestbook,2,0,0
1597332451756,1,CheckComment,200,,sendComment 2-2,text,true,,3224,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451757,0,JDBC Request,200,OK,sendComment 2-2,text,true,,3454,0,2,3,null,0,0,0
1597332451535,10,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,46745,2545,2,3,null,10,212,0
1597332451857,0,Intensivity,200,OK,sendComment 2-1,text,true,,540,0,2,3,null,0,0,0
1597332451857,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,3,http://localhost:8080/,2,0,0
1597332451859,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451860,1,Guest_Book,200,,sendComment 2-1,text,true,,3224,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451862,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332451863,5,Send_Comment-199,500,,sendComment 2-1,text,false,Test failed: text expected to contain /OK/,1142,740,2,3,http://localhost:8080/service/guestbook,5,0,0
1597332451868,2,Send_Comment-200,200,,sendComment 2-1,text,true,,3224,319,2,3,http://localhost:8080/service/guestbook,2,0,0
1597332451870,1,CheckComment,200,,sendComment 2-1,text,false,Test failed: text expected to contain /<b>Центральный банк Российской Федерации</b>: 'Отличные ребята.'<br>/,3224,136,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451871,0,JDBC Request,200,OK,sendComment 2-1,text,true,,3454,0,2,3,null,0,0,0
1597332451647,13,Transaction Controller,,"Number of samples in transaction : 9, number of failing samples : 2",sendComment 2-1,,false,,47708,2688,2,3,null,13,212,0
1597332451968,0,Intensivity,200,OK,sendComment 2-2,text,true,,556,0,2,3,null,0,0,0
1597332451968,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,3,http://localhost:8080/,1,0,0
1597332451969,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,3,http://localhost:8080/clients.html,1,0,0
1597332451971,1,Guest_Book,200,,sendComment 2-2,text,true,,3224,319,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451972,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,3,http://localhost:8080/guestbook.html,1,0,0
1597332451973,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,688,2,3,http://localhost:8080/service/guestbook,1,0,0
1597332451974,1,Send_Comment-200,200,,sendComment 2-2,text,true,,3322,319,2,3,http://localhost:8080/service/guestbook,1,0,0
