timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1597146271860,0,Intensivity,200,OK,sendComment 2-2,text,true,,546,0,2,2,null,0,0,0
1597146271863,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146271864,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146271865,25,Guest_Book,200,,sendComment 2-2,text,true,,68561,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146271891,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146271892,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,725,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146271893,25,Send_Comment-200,200,,sendComment 2-2,text,true,,68672,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146271918,29,CheckComment,200,,sendComment 2-2,text,true,,68672,136,2,2,http://localhost:8080/service/guestbook,29,0,0
1597146271947,5,JDBC Request,200,OK,sendComment 2-2,text,true,,80080,0,2,2,null,1,0,0
1597146271606,88,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,319705,2673,2,2,null,84,258,0
1597146272032,0,Intensivity,200,OK,sendComment 2-1,text,true,,501,0,2,2,null,0,0,0
1597146272032,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146272034,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146272036,30,Guest_Book,200,,sendComment 2-1,text,true,,68672,319,2,2,http://localhost:8080/service/guestbook,29,0,0
1597146272066,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146272067,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,534,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146272068,25,Send_Comment-200,200,,sendComment 2-1,text,true,,68717,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272094,27,CheckComment,200,,sendComment 2-1,text,true,,68717,136,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146272121,5,JDBC Request,200,OK,sendComment 2-1,text,true,,80136,0,2,2,null,1,0,0
1597146271782,92,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,319917,2482,2,2,null,87,253,0
1597146272209,0,Intensivity,200,OK,sendComment 2-2,text,true,,548,0,2,2,null,0,0,0
1597146272209,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146272210,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146272212,27,Guest_Book,200,,sendComment 2-2,text,true,,68717,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146272239,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146272240,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,562,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146272242,25,Send_Comment-200,200,,sendComment 2-2,text,true,,68771,319,2,2,http://localhost:8080/service/guestbook,24,0,0
1597146272267,25,CheckComment,200,,sendComment 2-2,text,true,,68771,136,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272293,6,JDBC Request,200,OK,sendComment 2-2,text,true,,80201,0,2,2,null,1,0,0
1597146271952,87,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,320182,2510,2,2,null,81,260,0
1597146272382,1,Intensivity,200,OK,sendComment 2-1,text,true,,512,0,2,2,null,0,0,0
1597146272383,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146272384,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146272386,27,Guest_Book,200,,sendComment 2-1,text,true,,68771,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146272413,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146272414,4,Send_Comment-199,200,,sendComment 2-1,text,true,,274,554,2,2,http://localhost:8080/service/guestbook,4,0,0
1597146272418,25,Send_Comment-200,200,,sendComment 2-1,text,true,,68825,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272444,25,CheckComment,200,,sendComment 2-1,text,true,,68825,136,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272470,5,JDBC Request,200,OK,sendComment 2-1,text,true,,80266,0,2,2,null,1,0,0
1597146272127,90,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,320373,2502,2,2,null,85,258,0
1597146272556,0,Intensivity,200,OK,sendComment 2-2,text,true,,531,0,2,2,null,0,0,0
1597146272556,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146272558,2,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,2,0,0
1597146272560,25,Guest_Book,200,,sendComment 2-2,text,true,,68825,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272585,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146272587,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,621,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146272588,27,Send_Comment-200,200,,sendComment 2-2,text,true,,68900,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146272615,29,CheckComment,200,,sendComment 2-2,text,true,,68900,136,2,2,http://localhost:8080/service/guestbook,29,0,0
1597146272644,6,JDBC Request,200,OK,sendComment 2-2,text,true,,80352,0,2,2,null,1,0,0
1597146272299,93,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,320682,2569,2,2,null,88,258,0
1597146272729,0,Intensivity,200,OK,sendComment 2-1,text,true,,498,0,2,2,null,0,0,0
1597146272729,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146272731,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146272732,25,Guest_Book,200,,sendComment 2-1,text,true,,68900,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272757,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146272758,2,Send_Comment-199,200,,sendComment 2-1,text,true,,274,534,2,2,http://localhost:8080/service/guestbook,2,0,0
1597146272760,27,Send_Comment-200,200,,sendComment 2-1,text,true,,68945,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146272787,28,CheckComment,200,,sendComment 2-1,text,true,,68945,136,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146272815,5,JDBC Request,200,OK,sendComment 2-1,text,true,,80407,0,2,2,null,1,0,0
1597146272476,90,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,320869,2482,2,2,null,86,254,0
1597146272903,0,Intensivity,200,OK,sendComment 2-2,text,true,,491,0,2,2,null,0,0,0
1597146272903,2,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146272905,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146272906,25,Guest_Book,200,,sendComment 2-2,text,true,,68945,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146272932,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146272933,1,Send_Comment-199,200,,sendComment 2-2,text,true,,274,629,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146272934,27,Send_Comment-200,200,,sendComment 2-2,text,true,,69022,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146272961,30,CheckComment,200,,sendComment 2-2,text,true,,69022,136,2,2,http://localhost:8080/service/guestbook,30,0,0
1597146272991,6,JDBC Request,200,OK,sendComment 2-2,text,true,,80495,0,2,2,null,1,0,0
1597146272650,93,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,321149,2577,2,2,null,88,254,0
1597146273077,0,Intensivity,200,OK,sendComment 2-1,text,true,,512,0,2,2,null,0,0,0
1597146273077,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146273079,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146273080,28,Guest_Book,200,,sendComment 2-1,text,true,,69022,319,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146273108,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146273110,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,575,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146273111,25,Send_Comment-200,200,,sendComment 2-1,text,true,,69081,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146273136,28,CheckComment,200,,sendComment 2-1,text,true,,69081,136,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146273164,5,JDBC Request,200,OK,sendComment 2-1,text,true,,80564,0,2,2,null,1,0,0
1597146272820,91,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,321434,2523,2,2,null,87,259,0
1597146273170,0,Intensivity,200,OK,sendComment 2-1,text,true,,501,0,2,2,null,0,0,0
1597146273170,1,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146273172,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146273173,28,Guest_Book,200,,sendComment 2-1,text,true,,69081,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146273201,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146273202,1,Send_Comment-199,200,,sendComment 2-1,text,true,,274,558,2,2,http://localhost:8080/service/guestbook,1,0,0
1597146273203,27,Send_Comment-200,200,,sendComment 2-1,text,true,,69133,319,2,2,http://localhost:8080/service/guestbook,27,0,0
1597146273230,26,CheckComment,200,,sendComment 2-1,text,true,,69133,136,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146273256,5,JDBC Request,200,OK,sendComment 2-1,text,true,,80627,0,2,2,null,1,0,0
1597146273170,90,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-1,,true,,321649,2506,2,2,null,84,2,0
1597146273345,0,Intensivity,200,OK,sendComment 2-2,text,true,,567,0,2,2,null,0,0,0
1597146273346,1,Open_Site,200,,sendComment 2-2,text,true,,22653,356,2,2,http://localhost:8080/,1,0,0
1597146273348,1,Open_Clients,200,,sendComment 2-2,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146273350,31,Guest_Book,200,,sendComment 2-2,text,true,,69133,319,2,2,http://localhost:8080/service/guestbook,31,0,0
1597146273382,1,Guest_Book-192,200,,sendComment 2-2,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
1597146273383,4,Send_Comment-199,200,,sendComment 2-2,text,true,,274,693,2,2,http://localhost:8080/service/guestbook,4,0,0
1597146273387,28,Send_Comment-200,200,,sendComment 2-2,text,true,,69232,319,2,2,http://localhost:8080/service/guestbook,28,0,0
1597146273415,27,CheckComment,200,,sendComment 2-2,text,true,,69232,136,2,2,http://localhost:8080/service/guestbook,26,0,0
1597146273442,5,JDBC Request,200,OK,sendComment 2-2,text,true,,80737,0,2,2,null,1,0,0
1597146272997,98,Transaction Controller,200,"Number of samples in transaction : 9, number of failing samples : 0",sendComment 2-2,,true,,322075,2641,2,2,null,93,353,0
1597146273520,0,Intensivity,200,OK,sendComment 2-1,text,true,,515,0,2,2,null,0,0,0
1597146273520,2,Open_Site,200,,sendComment 2-1,text,true,,22653,356,2,2,http://localhost:8080/,2,0,0
1597146273522,1,Open_Clients,200,,sendComment 2-1,text,true,,6135,415,2,2,http://localhost:8080/clients.html,1,0,0
1597146273523,26,Guest_Book,200,,sendComment 2-1,text,true,,69232,319,2,2,http://localhost:8080/service/guestbook,25,0,0
1597146273549,1,Guest_Book-192,200,,sendComment 2-1,text,true,,4112,403,2,2,http://localhost:8080/guestbook.html,1,0,0
